num of agents,sum of costs,weights,runtime,cost lowerbound,sum of distances,MAPF algorithm
6,35525,"",50.3214,35485,35485,PP
2,35525,"",50.3319,35485,35485,PP
6,35525,"",50.3489,35485,35485,PP
5,35525,"",50.3702,35485,35485,PP
4,35525,"",50.3931,35485,35485,PP
3,35525,"",50.3993,35485,35485,PP
6,35525,"",50.4091,35485,35485,PP
5,35525,"",50.4172,35485,35485,PP
3,35525,"",50.4231,35485,35485,PP
5,35525,"",50.4446,35485,35485,PP
5,35525,"",50.4756,35485,35485,PP
7,35525,"",50.496,35485,35485,PP
6,35525,"",50.5271,35485,35485,PP
7,35525,"",50.5525,35485,35485,PP
7,35525,"",50.5662,35485,35485,PP
2,35525,"",50.5719,35485,35485,PP
6,35525,"",50.5851,35485,35485,PP
5,35525,"",50.6032,35485,35485,PP
4,35525,"",50.6297,35485,35485,PP
5,35525,"",50.6511,35485,35485,PP
5,35525,"",50.6695,35485,35485,PP
3,35525,"",50.6845,35485,35485,PP
2,35525,"",50.6954,35485,35485,PP
4,35525,"",50.7075,35485,35485,PP
3,35525,"",50.7233,35485,35485,PP
4,35525,"",50.7296,35485,35485,PP
5,35525,"",50.7391,35485,35485,PP
3,35525,"",50.7474,35485,35485,PP
2,35525,"",50.7527,35485,35485,PP
2,35525,"",50.758,35485,35485,PP
3,35525,"",50.773,35485,35485,PP
4,35525,"",50.7975,35485,35485,PP
4,35525,"",50.8078,35485,35485,PP
2,35525,"",50.8244,35485,35485,PP
5,35525,"",50.8438,35485,35485,PP
5,35525,"",50.8734,35485,35485,PP
3,35525,"",50.8917,35485,35485,PP
6,35525,"",50.9094,35485,35485,PP
8,35525,"",50.9267,35485,35485,PP
4,35525,"",50.9361,35485,35485,PP
5,35525,"",50.9576,35485,35485,PP
7,35525,"",50.9849,35485,35485,PP
4,35525,"",51.0029,35485,35485,PP
2,35525,"",51.0141,35485,35485,PP
5,35525,"",51.0275,35485,35485,PP
6,35525,"",51.0419,35485,35485,PP
7,35525,"",51.0611,35485,35485,PP
3,35525,"",51.0729,35485,35485,PP
5,35525,"",51.0857,35485,35485,PP
8,35525,"",51.1009,35485,35485,PP
3,35525,"",51.107,35485,35485,PP
8,35525,"",51.13,35485,35485,PP
2,35525,"",51.1412,35485,35485,PP
3,35525,"",51.1533,35485,35485,PP
3,35525,"",51.169,35485,35485,PP
4,35525,"",51.1767,35485,35485,PP
8,35525,"",51.1956,35485,35485,PP
7,35525,"",51.2066,35485,35485,PP
4,35525,"",51.2186,35485,35485,PP
5,35525,"",51.2275,35485,35485,PP
7,35525,"",51.2458,35485,35485,PP
2,35525,"",51.2542,35485,35485,PP
3,35525,"",51.2611,35485,35485,PP
5,35525,"",51.2719,35485,35485,PP
2,35525,"",51.2774,35485,35485,PP
2,35525,"",51.2853,35485,35485,PP
9,35525,"",51.3077,35485,35485,PP
2,35525,"",51.313,35485,35485,PP
2,35525,"",51.3174,35485,35485,PP
3,35525,"",51.3258,35485,35485,PP
8,35525,"",51.3541,35485,35485,PP
8,35525,"",51.3743,35485,35485,PP
6,35525,"",51.3982,35485,35485,PP
8,35525,"",51.4249,35485,35485,PP
2,35525,"",51.4496,35485,35485,PP
5,35525,"",51.4623,35485,35485,PP
4,35525,"",51.485,35485,35485,PP
8,35525,"",51.4986,35485,35485,PP
9,35525,"",51.5389,35485,35485,PP
7,35525,"",51.5703,35485,35485,PP
4,35525,"",51.584,35485,35485,PP
8,35525,"",51.6092,35485,35485,PP
2,35525,"",51.6206,35485,35485,PP
3,35525,"",51.6278,35485,35485,PP
6,35525,"",51.6515,35485,35485,PP
6,35525,"",51.6777,35485,35485,PP
4,35525,"",51.69,35485,35485,PP
6,35525,"",51.7026,35485,35485,PP
4,35525,"",51.7109,35485,35485,PP
4,35525,"",51.7183,35485,35485,PP
8,35525,"",51.7353,35485,35485,PP
4,35525,"",51.7493,35485,35485,PP
8,35525,"",51.7795,35485,35485,PP
3,35525,"",51.8042,35485,35485,PP
8,35525,"",51.8227,35485,35485,PP
5,35525,"",51.839,35485,35485,PP
7,35525,"",51.8565,35485,35485,PP
4,35525,"",51.8733,35485,35485,PP
5,35525,"",51.8867,35485,35485,PP
4,35525,"",51.8997,35485,35485,PP
2,35525,"",51.913,35485,35485,PP
6,35525,"",51.933,35485,35485,PP
4,35525,"",51.9511,35485,35485,PP
2,35525,"",51.9651,35485,35485,PP
8,35525,"",51.9873,35485,35485,PP
5,35525,"",51.9966,35485,35485,PP
4,35525,"",52.0088,35485,35485,PP
5,35525,"",52.0209,35485,35485,PP
4,35525,"",52.0364,35485,35485,PP
8,35525,"",52.0681,35485,35485,PP
2,35525,"",52.0734,35485,35485,PP
7,35525,"",52.0836,35485,35485,PP
6,35525,"",52.1008,35485,35485,PP
6,35525,"",52.1208,35485,35485,PP
6,35525,"",52.1416,35485,35485,PP
3,35525,"",52.1495,35485,35485,PP
6,35525,"",52.1638,35485,35485,PP
4,35525,"",52.1826,35485,35485,PP
9,35525,"",52.2173,35485,35485,PP
6,35525,"",52.2317,35485,35485,PP
4,35525,"",52.2444,35485,35485,PP
5,35525,"",52.263,35485,35485,PP
6,35525,"",52.2738,35485,35485,PP
4,35525,"",52.2909,35485,35485,PP
6,35525,"",52.3182,35485,35485,PP
5,35525,"",52.3373,35485,35485,PP
6,35525,"",52.3492,35485,35485,PP
6,35525,"",52.3646,35485,35485,PP
5,35525,"",52.3795,35485,35485,PP
3,35525,"",52.3857,35485,35485,PP
5,35525,"",52.4,35485,35485,PP
4,35525,"",52.4169,35485,35485,PP
5,35525,"",52.4332,35485,35485,PP
9,35525,"",52.4634,35485,35485,PP
4,35525,"",52.4697,35485,35485,PP
4,35525,"",52.4784,35485,35485,PP
2,35525,"",52.4865,35485,35485,PP
4,35525,"",52.5005,35485,35485,PP
2,35525,"",52.5058,35485,35485,PP
4,35525,"",52.5278,35485,35485,PP
3,35525,"",52.5421,35485,35485,PP
8,35525,"",52.5569,35485,35485,PP
8,35525,"",52.59,35485,35485,PP
6,35525,"",52.6143,35485,35485,PP
3,35525,"",52.6236,35485,35485,PP
4,35525,"",52.6411,35485,35485,PP
8,35525,"",52.6679,35485,35485,PP
3,35525,"",52.6815,35485,35485,PP
7,35525,"",52.7018,35485,35485,PP
6,35525,"",52.7189,35485,35485,PP
3,35525,"",52.735,35485,35485,PP
8,35525,"",52.7554,35485,35485,PP
7,35525,"",52.7713,35485,35485,PP
2,35525,"",52.7805,35485,35485,PP
6,35525,"",52.7939,35485,35485,PP
3,35525,"",52.8122,35485,35485,PP
4,35525,"",52.8255,35485,35485,PP
3,35525,"",52.8354,35485,35485,PP
5,35525,"",52.8506,35485,35485,PP
7,35525,"",52.8661,35485,35485,PP
5,35525,"",52.8869,35485,35485,PP
8,35525,"",52.9078,35485,35485,PP
3,35525,"",52.919,35485,35485,PP
8,35525,"",52.9338,35485,35485,PP
4,35525,"",52.9454,35485,35485,PP
6,35525,"",52.9845,35485,35485,PP
4,35525,"",52.9931,35485,35485,PP
3,35525,"",53.0022,35485,35485,PP
2,35525,"",53.0091,35485,35485,PP
5,35525,"",53.0253,35485,35485,PP
3,35525,"",53.0387,35485,35485,PP
5,35525,"",53.0663,35485,35485,PP
4,35525,"",53.0809,35485,35485,PP
7,35525,"",53.0978,35485,35485,PP
2,35525,"",53.1034,35485,35485,PP
3,35525,"",53.115,35485,35485,PP
7,35525,"",53.1297,35485,35485,PP
5,35525,"",53.1435,35485,35485,PP
8,35525,"",53.1644,35485,35485,PP
8,35525,"",53.1867,35485,35485,PP
3,35525,"",53.1938,35485,35485,PP
6,35525,"",53.231,35485,35485,PP
6,35525,"",53.241,35485,35485,PP
3,35525,"",53.2499,35485,35485,PP
5,35525,"",53.2595,35485,35485,PP
6,35525,"",53.2834,35485,35485,PP
9,35525,"",53.2996,35485,35485,PP
7,35525,"",53.3209,35485,35485,PP
6,35525,"",53.3395,35485,35485,PP
6,35525,"",53.3624,35485,35485,PP
8,35525,"",53.3797,35485,35485,PP
4,35525,"",53.3956,35485,35485,PP
5,35525,"",53.4082,35485,35485,PP
7,35525,"",53.4232,35485,35485,PP
7,35525,"",53.442,35485,35485,PP
2,35525,"",53.4539,35485,35485,PP
5,35525,"",53.4721,35485,35485,PP
5,35525,"",53.4887,35485,35485,PP
4,35525,"",53.503,35485,35485,PP
3,35525,"",53.512,35485,35485,PP
8,35525,"",53.557,35485,35485,PP
4,35525,"",53.5717,35485,35485,PP
6,35525,"",53.584,35485,35485,PP
3,35525,"",53.5999,35485,35485,PP
8,35525,"",53.6203,35485,35485,PP
4,35525,"",53.6372,35485,35485,PP
3,35525,"",53.6455,35485,35485,PP
4,35525,"",53.6607,35485,35485,PP
3,35525,"",53.6738,35485,35485,PP
6,35525,"",53.6944,35485,35485,PP
5,35525,"",53.7066,35485,35485,PP
5,35525,"",53.72,35485,35485,PP
8,35525,"",53.7343,35485,35485,PP
7,35525,"",53.7442,35485,35485,PP
6,35525,"",53.7678,35485,35485,PP
8,35525,"",53.8089,35485,35485,PP
8,35525,"",53.83,35485,35485,PP
8,35525,"",53.8516,35485,35485,PP
4,35525,"",53.8721,35485,35485,PP
4,35525,"",53.8866,35485,35485,PP
5,35525,"",53.8947,35485,35485,PP
5,35525,"",53.9048,35485,35485,PP
3,35525,"",53.9198,35485,35485,PP
6,35525,"",53.9322,35485,35485,PP
7,35525,"",53.9464,35485,35485,PP
5,35525,"",53.9559,35485,35485,PP
5,35525,"",53.9649,35485,35485,PP
8,35525,"",53.9899,35485,35485,PP
5,35525,"",54.0023,35485,35485,PP
5,35525,"",54.0145,35485,35485,PP
4,35525,"",54.0247,35485,35485,PP
5,35525,"",54.0411,35485,35485,PP
5,35525,"",54.0506,35485,35485,PP
7,35525,"",54.0627,35485,35485,PP
6,35525,"",54.0776,35485,35485,PP
6,35525,"",54.0902,35485,35485,PP
4,35525,"",54.0984,35485,35485,PP
7,35525,"",54.1295,35485,35485,PP
5,35525,"",54.1388,35485,35485,PP
3,35525,"",54.1446,35485,35485,PP
5,35525,"",54.1554,35485,35485,PP
4,35525,"",54.163,35485,35485,PP
6,35525,"",54.1745,35485,35485,PP
2,35525,"",54.187,35485,35485,PP
2,35525,"",54.1997,35485,35485,PP
3,35525,"",54.2106,35485,35485,PP
6,35525,"",54.2255,35485,35485,PP
3,35525,"",54.2556,35485,35485,PP
4,35525,"",54.2754,35485,35485,PP
3,35525,"",54.2823,35485,35485,PP
4,35525,"",54.2942,35485,35485,PP
8,35525,"",54.3201,35485,35485,PP
2,35525,"",54.3254,35485,35485,PP
4,35525,"",54.3399,35485,35485,PP
3,35525,"",54.348,35485,35485,PP
4,35525,"",54.3618,35485,35485,PP
7,35525,"",54.3729,35485,35485,PP
4,35525,"",54.3954,35485,35485,PP
7,35525,"",54.4156,35485,35485,PP
2,35525,"",54.4287,35485,35485,PP
3,35525,"",54.4402,35485,35485,PP
6,35525,"",54.4651,35485,35485,PP
5,35525,"",54.4811,35485,35485,PP
3,35525,"",54.4894,35485,35485,PP
9,35525,"",54.5184,35485,35485,PP
6,35525,"",54.5387,35485,35485,PP
4,35525,"",54.5562,35485,35485,PP
3,35525,"",54.5696,35485,35485,PP
6,35525,"",54.5978,35485,35485,PP
5,35525,"",54.6161,35485,35485,PP
4,35525,"",54.6374,35485,35485,PP
2,35525,"",54.6447,35485,35485,PP
5,35525,"",54.6615,35485,35485,PP
2,35525,"",54.6691,35485,35485,PP
4,35525,"",54.6792,35485,35485,PP
5,35525,"",54.6981,35485,35485,PP
2,35525,"",54.7037,35485,35485,PP
6,35525,"",54.7299,35485,35485,PP
8,35525,"",54.7495,35485,35485,PP
4,35525,"",54.7628,35485,35485,PP
7,35525,"",54.7992,35485,35485,PP
3,35525,"",54.8087,35485,35485,PP
3,35525,"",54.8239,35485,35485,PP
3,35525,"",54.8311,35485,35485,PP
6,35525,"",54.8439,35485,35485,PP
2,35525,"",54.8552,35485,35485,PP
7,35525,"",54.8677,35485,35485,PP
8,35525,"",54.8843,35485,35485,PP
7,35525,"",54.8965,35485,35485,PP
5,35525,"",54.9087,35485,35485,PP
4,35525,"",54.9196,35485,35485,PP
8,35525,"",54.9384,35485,35485,PP
4,35525,"",54.9516,35485,35485,PP
8,35525,"",54.9706,35485,35485,PP
4,35525,"",54.9871,35485,35485,PP
5,35525,"",55.0052,35485,35485,PP
5,35525,"",55.0161,35485,35485,PP
3,35525,"",55.032,35485,35485,PP
5,35525,"",55.0405,35485,35485,PP
3,35525,"",55.0534,35485,35485,PP
6,35525,"",55.0747,35485,35485,PP
4,35525,"",55.0885,35485,35485,PP
2,35525,"",55.0954,35485,35485,PP
3,35525,"",55.1032,35485,35485,PP
6,35525,"",55.1185,35485,35485,PP
8,35525,"",55.1359,35485,35485,PP
4,35525,"",55.1447,35485,35485,PP
4,35525,"",55.1622,35485,35485,PP
4,35525,"",55.1783,35485,35485,PP
4,35525,"",55.1889,35485,35485,PP
3,35525,"",55.2127,35485,35485,PP
3,35525,"",55.2205,35485,35485,PP
6,35525,"",55.2408,35485,35485,PP
4,35525,"",55.2545,35485,35485,PP
3,35525,"",55.2682,35485,35485,PP
3,35525,"",55.2788,35485,35485,PP
7,35525,"",55.2962,35485,35485,PP
5,35525,"",55.3096,35485,35485,PP
3,35525,"",55.3237,35485,35485,PP
8,35525,"",55.3467,35485,35485,PP
2,35525,"",55.3538,35485,35485,PP
7,35525,"",55.3741,35485,35485,PP
7,35525,"",55.3936,35485,35485,PP
3,35525,"",55.4034,35485,35485,PP
7,35525,"",55.4202,35485,35485,PP
8,35525,"",55.4432,35485,35485,PP
4,35525,"",55.4536,35485,35485,PP
4,35525,"",55.4649,35485,35485,PP
6,35525,"",55.4865,35485,35485,PP
3,35525,"",55.4984,35485,35485,PP
4,35525,"",55.5118,35485,35485,PP
4,35525,"",55.5195,35485,35485,PP
6,35525,"",55.5316,35485,35485,PP
5,35525,"",55.5408,35485,35485,PP
3,35525,"",55.5488,35485,35485,PP
6,35525,"",55.5602,35485,35485,PP
3,35525,"",55.5674,35485,35485,PP
3,35525,"",55.573,35485,35485,PP
8,35525,"",55.5943,35485,35485,PP
4,35525,"",55.6061,35485,35485,PP
6,35525,"",55.6274,35485,35485,PP
5,35525,"",55.6471,35485,35485,PP
6,35525,"",55.6628,35485,35485,PP
5,35525,"",55.6782,35485,35485,PP
4,35525,"",55.6881,35485,35485,PP
8,35525,"",55.7052,35485,35485,PP
7,35525,"",55.7231,35485,35485,PP
3,35525,"",55.7407,35485,35485,PP
4,35525,"",55.7583,35485,35485,PP
5,35525,"",55.7756,35485,35485,PP
4,35525,"",55.7952,35485,35485,PP
4,35525,"",55.8024,35485,35485,PP
2,35525,"",55.8178,35485,35485,PP
3,35525,"",55.8336,35485,35485,PP
4,35525,"",55.8421,35485,35485,PP
9,35525,"",55.869,35485,35485,PP
2,35525,"",55.8773,35485,35485,PP
4,35525,"",55.8852,35485,35485,PP
3,35525,"",55.8985,35485,35485,PP
5,35525,"",55.9079,35485,35485,PP
2,35525,"",55.9133,35485,35485,PP
2,35525,"",55.9187,35485,35485,PP
6,35525,"",55.9352,35485,35485,PP
4,35525,"",55.9498,35485,35485,PP
2,35525,"",55.9681,35485,35485,PP
3,35525,"",55.976,35485,35485,PP
7,35525,"",56.0093,35485,35485,PP
3,35525,"",56.0173,35485,35485,PP
2,35525,"",56.0275,35485,35485,PP
4,35525,"",56.0356,35485,35485,PP
2,35525,"",56.0554,35485,35485,PP
3,35525,"",56.064,35485,35485,PP
5,35525,"",56.0734,35485,35485,PP
4,35525,"",56.0885,35485,35485,PP
4,35525,"",56.1055,35485,35485,PP
8,35525,"",56.124,35485,35485,PP
6,35525,"",56.1451,35485,35485,PP
8,35525,"",56.1609,35485,35485,PP
3,35525,"",56.1769,35485,35485,PP
3,35525,"",56.1847,35485,35485,PP
5,35525,"",56.2035,35485,35485,PP
5,35525,"",56.2279,35485,35485,PP
7,35525,"",56.2559,35485,35485,PP
7,35525,"",56.287,35485,35485,PP
7,35525,"",56.304,35485,35485,PP
5,35525,"",56.3204,35485,35485,PP
8,35525,"",56.3516,35485,35485,PP
5,35525,"",56.3651,35485,35485,PP
5,35525,"",56.3744,35485,35485,PP
6,35525,"",56.3871,35485,35485,PP
7,35525,"",56.4084,35485,35485,PP
7,35525,"",56.4246,35485,35485,PP
3,35525,"",56.439,35485,35485,PP
6,35525,"",56.4526,35485,35485,PP
6,35525,"",56.4794,35485,35485,PP
6,35525,"",56.4986,35485,35485,PP
2,35525,"",56.5055,35485,35485,PP
5,35525,"",56.5177,35485,35485,PP
6,35525,"",56.5362,35485,35485,PP
2,35525,"",56.5627,35485,35485,PP
3,35525,"",56.5955,35485,35485,PP
7,35525,"",56.6097,35485,35485,PP
4,35525,"",56.6248,35485,35485,PP
7,35525,"",56.6421,35485,35485,PP
4,35525,"",56.6509,35485,35485,PP
5,35525,"",56.6628,35485,35485,PP
8,35525,"",56.6785,35485,35485,PP
2,35525,"",56.6965,35485,35485,PP
4,35525,"",56.7102,35485,35485,PP
4,35525,"",56.7172,35485,35485,PP
4,35525,"",56.7295,35485,35485,PP
5,35525,"",56.7392,35485,35485,PP
2,35525,"",56.7559,35485,35485,PP
6,35525,"",56.7743,35485,35485,PP
7,35525,"",56.7891,35485,35485,PP
6,35525,"",56.8144,35485,35485,PP
2,35525,"",56.8223,35485,35485,PP
5,35525,"",56.8347,35485,35485,PP
8,35525,"",56.8655,35485,35485,PP
4,35525,"",56.8816,35485,35485,PP
5,35525,"",56.8894,35485,35485,PP
4,35525,"",56.8992,35485,35485,PP
8,35525,"",56.9362,35485,35485,PP
5,35525,"",56.947,35485,35485,PP
4,35525,"",56.9571,35485,35485,PP
2,35525,"",56.9676,35485,35485,PP
5,35525,"",56.9865,35485,35485,PP
3,35525,"",56.9973,35485,35485,PP
3,35525,"",57.0084,35485,35485,PP
8,35525,"",57.0258,35485,35485,PP
3,35525,"",57.0324,35485,35485,PP
4,35525,"",57.0403,35485,35485,PP
3,35525,"",57.0515,35485,35485,PP
4,35525,"",57.0643,35485,35485,PP
4,35525,"",57.0809,35485,35485,PP
3,35525,"",57.0947,35485,35485,PP
5,35525,"",57.1031,35485,35485,PP
2,35525,"",57.1121,35485,35485,PP
4,35525,"",57.129,35485,35485,PP
5,35525,"",57.1422,35485,35485,PP
8,35525,"",57.1682,35485,35485,PP
3,35525,"",57.1747,35485,35485,PP
3,35525,"",57.1922,35485,35485,PP
3,35525,"",57.2056,35485,35485,PP
3,35525,"",57.2148,35485,35485,PP
6,35525,"",57.229,35485,35485,PP
8,35525,"",57.2494,35485,35485,PP
8,35525,"",57.273,35485,35485,PP
3,35525,"",57.287,35485,35485,PP
3,35525,"",57.3013,35485,35485,PP
2,35525,"",57.322,35485,35485,PP
2,35525,"",57.3389,35485,35485,PP
8,35525,"",57.3761,35485,35485,PP
6,35525,"",57.3944,35485,35485,PP
5,35525,"",57.4069,35485,35485,PP
6,35525,"",57.4233,35485,35485,PP
4,35525,"",57.4391,35485,35485,PP
4,35525,"",57.4551,35485,35485,PP
4,35525,"",57.474,35485,35485,PP
8,35525,"",57.4926,35485,35485,PP
4,35525,"",57.5199,35485,35485,PP
4,35525,"",57.5383,35485,35485,PP
3,35525,"",57.5511,35485,35485,PP
5,35525,"",57.5716,35485,35485,PP
4,35525,"",57.5819,35485,35485,PP
4,35525,"",57.6014,35485,35485,PP
5,35525,"",57.6178,35485,35485,PP
3,35525,"",57.6324,35485,35485,PP
5,35525,"",57.6437,35485,35485,PP
4,35525,"",57.6579,35485,35485,PP
4,35525,"",57.6771,35485,35485,PP
4,35525,"",57.6937,35485,35485,PP
7,35525,"",57.7113,35485,35485,PP
8,35525,"",57.7294,35485,35485,PP
8,35525,"",57.7622,35485,35485,PP
4,35525,"",57.7818,35485,35485,PP
5,35525,"",57.7912,35485,35485,PP
4,35525,"",57.8,35485,35485,PP
3,35525,"",57.8065,35485,35485,PP
5,35525,"",57.8168,35485,35485,PP
7,35525,"",57.843,35485,35485,PP
7,35525,"",57.8781,35485,35485,PP
5,35525,"",57.8904,35485,35485,PP
5,35525,"",57.9058,35485,35485,PP
8,35525,"",57.9278,35485,35485,PP
3,35525,"",57.9351,35485,35485,PP
3,35525,"",57.9526,35485,35485,PP
3,35525,"",57.9619,35485,35485,PP
7,35525,"",57.9938,35485,35485,PP
3,35525,"",58.0061,35485,35485,PP
6,35525,"",58.0189,35485,35485,PP
8,35525,"",58.0473,35485,35485,PP
6,35525,"",58.0663,35485,35485,PP
6,35525,"",58.0769,35485,35485,PP
5,35525,"",58.0992,35485,35485,PP
6,35525,"",58.1186,35485,35485,PP
4,35525,"",58.1258,35485,35485,PP
4,35525,"",58.1364,35485,35485,PP
6,35525,"",58.156,35485,35485,PP
8,35525,"",58.1834,35485,35485,PP
3,35525,"",58.1961,35485,35485,PP
5,35525,"",58.2105,35485,35485,PP
2,35525,"",58.2158,35485,35485,PP
5,35525,"",58.2329,35485,35485,PP
4,35525,"",58.248,35485,35485,PP
4,35525,"",58.264,35485,35485,PP
5,35525,"",58.2736,35485,35485,PP
5,35525,"",58.2858,35485,35485,PP
5,35525,"",58.3051,35485,35485,PP
2,35525,"",58.3307,35485,35485,PP
2,35525,"",58.3361,35485,35485,PP
3,35525,"",58.3411,35485,35485,PP
3,35525,"",58.3474,35485,35485,PP
4,35525,"",58.3565,35485,35485,PP
4,35525,"",58.3707,35485,35485,PP
4,35525,"",58.3818,35485,35485,PP
3,35525,"",58.3953,35485,35485,PP
4,35525,"",58.417,35485,35485,PP
4,35525,"",58.4367,35485,35485,PP
8,35525,"",58.4604,35485,35485,PP
2,35525,"",58.4659,35485,35485,PP
2,35525,"",58.4929,35485,35485,PP
7,35525,"",58.515,35485,35485,PP
4,35525,"",58.5304,35485,35485,PP
5,35525,"",58.5512,35485,35485,PP
6,35525,"",58.563,35485,35485,PP
6,35525,"",58.5883,35485,35485,PP
4,35525,"",58.5986,35485,35485,PP
3,35525,"",58.6086,35485,35485,PP
5,35525,"",58.6238,35485,35485,PP
4,35525,"",58.6321,35485,35485,PP
4,35525,"",58.6397,35485,35485,PP
5,35525,"",58.6569,35485,35485,PP
3,35525,"",58.6667,35485,35485,PP
6,35525,"",58.6794,35485,35485,PP
4,35525,"",58.6927,35485,35485,PP
4,35525,"",58.7035,35485,35485,PP
5,35525,"",58.7127,35485,35485,PP
6,35525,"",58.7312,35485,35485,PP
4,35525,"",58.7462,35485,35485,PP
3,35525,"",58.7524,35485,35485,PP
5,35525,"",58.7689,35485,35485,PP
5,35525,"",58.7818,35485,35485,PP
4,35525,"",58.8018,35485,35485,PP
8,35525,"",58.8256,35485,35485,PP
4,35525,"",58.8392,35485,35485,PP
4,35525,"",58.8513,35485,35485,PP
7,35525,"",58.8749,35485,35485,PP
4,35525,"",58.8929,35485,35485,PP
7,35525,"",58.9119,35485,35485,PP
5,35525,"",58.921,35485,35485,PP
4,35525,"",58.9394,35485,35485,PP
2,35525,"",58.9448,35485,35485,PP
5,35525,"",58.957,35485,35485,PP
6,35525,"",58.9775,35485,35485,PP
2,35525,"",58.9913,35485,35485,PP
3,35525,"",59.0075,35485,35485,PP
4,35525,"",59.0204,35485,35485,PP
8,35525,"",59.0404,35485,35485,PP
3,35525,"",59.0497,35485,35485,PP
8,35525,"",59.0654,35485,35485,PP
8,35525,"",59.0897,35485,35485,PP
3,35525,"",59.0971,35485,35485,PP
3,35525,"",59.1044,35485,35485,PP
2,35525,"",59.1128,35485,35485,PP
6,35525,"",59.1318,35485,35485,PP
4,35525,"",59.1438,35485,35485,PP
2,35525,"",59.1567,35485,35485,PP
4,35525,"",59.169,35485,35485,PP
8,35525,"",59.1866,35485,35485,PP
4,35525,"",59.2036,35485,35485,PP
7,35525,"",59.2202,35485,35485,PP
3,35525,"",59.2335,35485,35485,PP
7,35525,"",59.2557,35485,35485,PP
5,35525,"",59.2704,35485,35485,PP
2,35525,"",59.2815,35485,35485,PP
5,35525,"",59.3032,35485,35485,PP
3,35525,"",59.3105,35485,35485,PP
3,35525,"",59.3175,35485,35485,PP
4,35525,"",59.3323,35485,35485,PP
3,35525,"",59.3545,35485,35485,PP
4,35525,"",59.363,35485,35485,PP
3,35525,"",59.3758,35485,35485,PP
8,35525,"",59.3898,35485,35485,PP
6,35525,"",59.4048,35485,35485,PP
8,35525,"",59.4301,35485,35485,PP
3,35525,"",59.4427,35485,35485,PP
6,35525,"",59.4685,35485,35485,PP
5,35525,"",59.4783,35485,35485,PP
2,35525,"",59.4892,35485,35485,PP
4,35525,"",59.5044,35485,35485,PP
8,35525,"",59.5235,35485,35485,PP
4,35525,"",59.5428,35485,35485,PP
7,35525,"",59.5705,35485,35485,PP
4,35525,"",59.5813,35485,35485,PP
4,35525,"",59.5881,35485,35485,PP
2,35525,"",59.6018,35485,35485,PP
2,35525,"",59.6099,35485,35485,PP
6,35525,"",59.6257,35485,35485,PP
6,35525,"",59.6487,35485,35485,PP
5,35525,"",59.6652,35485,35485,PP
5,35525,"",59.6845,35485,35485,PP
8,35525,"",59.7028,35485,35485,PP
8,35525,"",59.7194,35485,35485,PP
4,35525,"",59.7373,35485,35485,PP
5,35525,"",59.7619,35485,35485,PP
7,35525,"",59.7942,35485,35485,PP
5,35525,"",59.8048,35485,35485,PP
2,35525,"",59.8113,35485,35485,PP
2,35525,"",59.8171,35485,35485,PP
3,35525,"",59.8257,35485,35485,PP
3,35525,"",59.8356,35485,35485,PP
5,35525,"",59.8575,35485,35485,PP
6,35525,"",59.8757,35485,35485,PP
5,35525,"",59.8919,35485,35485,PP
3,35525,"",59.9035,35485,35485,PP
8,35525,"",59.9206,35485,35485,PP
7,35525,"",59.9465,35485,35485,PP
9,35525,"",59.9723,35485,35485,PP
3,35525,"",59.9821,35485,35485,PP
4,35525,"",59.998,35485,35485,PP
